image,mos,reference,noise
ACPAB/69.bmp,29.91297735,69,10
waternet/70.bmp,58.07231128,70,1
funiegan/70.bmp,50.84438021,70,2
fusion18/70.bmp,64.14983892,70,3
dive/70.bmp,66.81167257,70,4
fusion12/70.bmp,63.13892303,70,5
raw/70.bmp,43.50609944,70,6
HP/70.bmp,52.78727806,70,7
IBLA/70.bmp,46.46040412,70,8
twostep/70.bmp,58.58566008,70,9
ACPAB/70.bmp,79.48236836,70,10
waternet/71.bmp,51.17696155,71,1
funiegan/71.bmp,55.16271735,71,2
fusion18/71.bmp,49.12535637,71,3
dive/71.bmp,45.11956114,71,4
fusion12/71.bmp,40.31863455,71,5
raw/71.bmp,42.71511668,71,6
HP/71.bmp,32.21182642,71,7
IBLA/71.bmp,41.21684468,71,8
twostep/71.bmp,46.30427154,71,9
ACPAB/71.bmp,51.28633972,71,10
waternet/72.bmp,60.51332018,72,1
funiegan/72.bmp,49.92973192,72,2
fusion18/72.bmp,67.3269226,72,3
dive/72.bmp,60.71645994,72,4
fusion12/72.bmp,63.02617727,72,5
raw/72.bmp,40.7192952,72,6
HP/72.bmp,58.51988062,72,7
IBLA/72.bmp,49.21607832,72,8
twostep/72.bmp,53.25163973,72,9
ACPAB/72.bmp,72.97710296,72,10
waternet/73.bmp,54.51531535,73,1
funiegan/73.bmp,49.9503999,73,2
fusion18/73.bmp,61.34107354,73,3
dive/73.bmp,36.96062156,73,4
fusion12/73.bmp,53.42609818,73,5
raw/73.bmp,54.1090403,73,6
HP/73.bmp,26.82454143,73,7
IBLA/73.bmp,51.18391701,73,8
twostep/73.bmp,37.22991556,73,9
ACPAB/73.bmp,53.05151145,73,10
waternet/74.bmp,57.86412203,74,1
funiegan/74.bmp,52.47399622,74,2
fusion18/74.bmp,67.15802561,74,3
dive/74.bmp,64.14049284,74,4
fusion12/74.bmp,71.43346188,74,5
raw/74.bmp,50.57439559,74,6
HP/74.bmp,56.61562056,74,7
IBLA/74.bmp,67.92108021,74,8
twostep/74.bmp,60.48821573,74,9
ACPAB/74.bmp,51.36053621,74,10
waternet/75.bmp,59.29413766,75,1
funiegan/75.bmp,59.83936243,75,2
fusion18/75.bmp,67.61607324,75,3
dive/75.bmp,63.34430601,75,4
fusion12/75.bmp,47.34856097,75,5
raw/75.bmp,47.8445826,75,6
HP/75.bmp,60.74127677,75,7
IBLA/75.bmp,36.43412156,75,8
twostep/75.bmp,60.83699753,75,9
ACPAB/75.bmp,55.05459167,75,10
waternet/76.bmp,49.64018495,76,1
funiegan/76.bmp,48.2410878,76,2
fusion18/76.bmp,56.33589852,76,3
dive/76.bmp,50.72394929,76,4
fusion12/76.bmp,56.01495109,76,5
raw/76.bmp,42.24528283,76,6
HP/76.bmp,34.41525692,76,7
IBLA/76.bmp,45.46692446,76,8
twostep/76.bmp,52.77562617,76,9
ACPAB/76.bmp,40.9323004,76,10
waternet/77.bmp,60.36021765,77,1
funiegan/77.bmp,53.62710821,77,2
fusion18/77.bmp,66.59651557,77,3
dive/77.bmp,57.23578412,77,4
fusion12/77.bmp,60.74038207,77,5
raw/77.bmp,51.53446653,77,6
HP/77.bmp,27.58866752,77,7
IBLA/77.bmp,34.44421258,77,8
twostep/77.bmp,45.48827999,77,9
ACPAB/77.bmp,62.48767168,77,10
waternet/78.bmp,58.7605356,78,1
funiegan/78.bmp,54.92990816,78,2
fusion18/78.bmp,63.76743363,78,3
dive/78.bmp,64.93676575,78,4
fusion12/78.bmp,59.9155689,78,5
raw/78.bmp,45.12703745,78,6
HP/78.bmp,46.14110664,78,7
IBLA/78.bmp,50.05203793,78,8
twostep/78.bmp,58.32561494,78,9
ACPAB/78.bmp,49.6027642,78,10
waternet/79.bmp,57.04370537,79,1
funiegan/79.bmp,59.93015018,79,2
fusion18/79.bmp,56.61165706,79,3
dive/79.bmp,63.58329624,79,4
fusion12/79.bmp,44.01637659,79,5
raw/79.bmp,45.24762385,79,6
HP/79.bmp,21.68951227,79,7
IBLA/79.bmp,31.76200662,79,8
twostep/79.bmp,37.36111902,79,9
ACPAB/79.bmp,48.35892477,79,10
waternet/80.bmp,61.16804758,80,1
funiegan/80.bmp,53.51505732,80,2
fusion18/80.bmp,61.03729859,80,3
dive/80.bmp,62.80654494,80,4
fusion12/80.bmp,64.35179405,80,5
raw/80.bmp,41.66383619,80,6
HP/80.bmp,50.73457333,80,7
IBLA/80.bmp,48.1595193,80,8
twostep/80.bmp,57.13901601,80,9
ACPAB/80.bmp,58.00711852,80,10
waternet/81.bmp,50.88376241,81,1
funiegan/81.bmp,49.48447816,81,2
fusion18/81.bmp,58.57918732,81,3
dive/81.bmp,46.38287054,81,4
fusion12/81.bmp,51.35109218,81,5
raw/81.bmp,39.79835892,81,6
HP/81.bmp,22.54679565,81,7
IBLA/81.bmp,50.47659115,81,8
twostep/81.bmp,56.2320914,81,9
ACPAB/81.bmp,34.02362903,81,10
waternet/82.bmp,43.36670902,82,1
funiegan/82.bmp,45.34394408,82,2
fusion18/82.bmp,61.77168991,82,3
dive/82.bmp,65.11979957,82,4
fusion12/82.bmp,41.90636493,82,5
raw/82.bmp,44.5125772,82,6
HP/82.bmp,20.92496089,82,7
IBLA/82.bmp,43.47526971,82,8
twostep/82.bmp,51.06741557,82,9
ACPAB/82.bmp,55.22042953,82,10
waternet/83.bmp,59.22753114,83,1
funiegan/83.bmp,64.40322926,83,2
fusion18/83.bmp,79.68442793,83,3
dive/83.bmp,75.92801995,83,4
fusion12/83.bmp,57.76425074,83,5
raw/83.bmp,47.15706949,83,6
HP/83.bmp,52.45574442,83,7
IBLA/83.bmp,49.75018529,83,8
twostep/83.bmp,58.02889153,83,9
ACPAB/83.bmp,58.47489709,83,10
waternet/84.bmp,53.76226884,84,1
funiegan/84.bmp,55.0657367,84,2
fusion18/84.bmp,60.70679674,84,3
dive/84.bmp,54.87573841,84,4
fusion12/84.bmp,59.82655355,84,5
raw/84.bmp,44.38066584,84,6
HP/84.bmp,45.2335184,84,7
IBLA/84.bmp,51.47212172,84,8
twostep/84.bmp,68.26101346,84,9
ACPAB/84.bmp,59.27425848,84,10
waternet/85.bmp,46.88226062,85,1
funiegan/85.bmp,41.93821157,85,2
fusion18/85.bmp,60.51534177,85,3
dive/85.bmp,55.77308744,85,4
fusion12/85.bmp,28.35000738,85,5
raw/85.bmp,38.11387619,85,6
HP/85.bmp,20.74933954,85,7
IBLA/85.bmp,41.31215252,85,8
twostep/85.bmp,47.77960928,85,9
ACPAB/85.bmp,33.76367694,85,10
waternet/86.bmp,50.16494428,86,1
funiegan/86.bmp,52.01264071,86,2
fusion18/86.bmp,65.73548279,86,3
dive/86.bmp,65.76892652,86,4
fusion12/86.bmp,42.94779539,86,5
raw/86.bmp,39.7348783,86,6
HP/86.bmp,21.71284929,86,7
IBLA/86.bmp,44.49645088,86,8
twostep/86.bmp,50.21551902,86,9
ACPAB/86.bmp,44.93465777,86,10
waternet/87.bmp,63.14596498,87,1
funiegan/87.bmp,65.04078597,87,2
fusion18/87.bmp,55.55432831,87,3
dive/87.bmp,59.05144362,87,4
fusion12/87.bmp,53.58238494,87,5
raw/87.bmp,50.22742938,87,6
HP/87.bmp,45.88617212,87,7
IBLA/87.bmp,59.86189845,87,8
twostep/87.bmp,74.91526228,87,9
ACPAB/87.bmp,63.21694134,87,10
waternet/88.bmp,51.77551853,88,1
funiegan/88.bmp,54.8392194,88,2
fusion18/88.bmp,56.08432659,88,3
dive/88.bmp,54.7868133,88,4
fusion12/88.bmp,51.23643679,88,5
raw/88.bmp,44.41669911,88,6
HP/88.bmp,37.99361931,88,7
IBLA/88.bmp,51.84867219,88,8
twostep/88.bmp,72.86837971,88,9
ACPAB/88.bmp,52.0332501,88,10
waternet/89.bmp,47.16617659,89,1
funiegan/89.bmp,43.6103637,89,2
fusion18/89.bmp,55.72882319,89,3
dive/89.bmp,63.60131458,89,4
fusion12/89.bmp,42.69247971,89,5
raw/89.bmp,39.19088271,89,6
HP/89.bmp,22.00802105,89,7
IBLA/89.bmp,38.8987114,89,8
twostep/89.bmp,45.56138954,89,9
ACPAB/89.bmp,59.10805839,89,10
waternet/90.bmp,53.66870678,90,1
funiegan/90.bmp,47.55659189,90,2
fusion18/90.bmp,61.10056536,90,3
dive/90.bmp,59.28836053,90,4
fusion12/90.bmp,53.30054143,90,5
raw/90.bmp,41.45233214,90,6
HP/90.bmp,57.21005259,90,7
IBLA/90.bmp,57.81137953,90,8
twostep/90.bmp,59.47436074,90,9
ACPAB/90.bmp,61.85312443,90,10
waternet/91.bmp,54.15780742,91,1
funiegan/91.bmp,58.71294545,91,2
fusion18/91.bmp,67.61039338,91,3
dive/91.bmp,56.7886158,91,4
fusion12/91.bmp,52.30375645,91,5
raw/91.bmp,51.32933238,91,6
HP/91.bmp,23.23465582,91,7
IBLA/91.bmp,48.8969394,91,8
twostep/91.bmp,26.07029442,91,9
ACPAB/91.bmp,62.96084706,91,10
waternet/92.bmp,54.23764286,92,1
funiegan/92.bmp,46.01239494,92,2
fusion18/92.bmp,65.99610296,92,3
dive/92.bmp,53.81390473,92,4
fusion12/92.bmp,51.46208739,92,5
raw/92.bmp,42.78912741,92,6
HP/92.bmp,27.5505369,92,7
IBLA/92.bmp,43.90512505,92,8
twostep/92.bmp,63.60619361,92,9
ACPAB/92.bmp,39.97091129,92,10
waternet/93.bmp,49.20173536,93,1
funiegan/93.bmp,47.69806463,93,2
fusion18/93.bmp,67.01479004,93,3
dive/93.bmp,51.62234146,93,4
fusion12/93.bmp,54.53390223,93,5
raw/93.bmp,38.87770014,93,6
HP/93.bmp,21.71284929,93,7
IBLA/93.bmp,43.81748354,93,8
twostep/93.bmp,53.73872474,93,9
ACPAB/93.bmp,33.79060928,93,10
waternet/94.bmp,74.95134062,94,1
funiegan/94.bmp,56.03092385,94,2
fusion18/94.bmp,67.38881369,94,3
dive/94.bmp,66.74047969,94,4
fusion12/94.bmp,64.33517859,94,5
raw/94.bmp,56.4253378,94,6
HP/94.bmp,38.43495108,94,7
IBLA/94.bmp,47.39170492,94,8
twostep/94.bmp,55.95920082,94,9
ACPAB/94.bmp,54.00895197,94,10
waternet/95.bmp,58.64110994,95,1
funiegan/95.bmp,52.70969956,95,2
fusion18/95.bmp,64.06624265,95,3
dive/95.bmp,59.47726708,95,4
fusion12/95.bmp,55.67094475,95,5
raw/95.bmp,52.39745444,95,6
HP/95.bmp,22.56767342,95,7
IBLA/95.bmp,55.15908855,95,8
twostep/95.bmp,30.221443,95,9
ACPAB/95.bmp,33.50852668,95,10
waternet/96.bmp,55.62652025,96,1
funiegan/96.bmp,54.90028716,96,2
fusion18/96.bmp,70.57041159,96,3
dive/96.bmp,60.09596173,96,4
fusion12/96.bmp,60.77437295,96,5
raw/96.bmp,45.14142787,96,6
HP/96.bmp,54.6685762,96,7
IBLA/96.bmp,51.29130959,96,8
twostep/96.bmp,57.39680439,96,9
ACPAB/96.bmp,71.92145615,96,10
waternet/97.bmp,57.02427121,97,1
funiegan/97.bmp,60.84013222,97,2
fusion18/97.bmp,63.65702631,97,3
dive/97.bmp,64.29381524,97,4
fusion12/97.bmp,55.78374346,97,5
raw/97.bmp,47.94295975,97,6
HP/97.bmp,51.51416728,97,7
IBLA/97.bmp,32.76882206,97,8
twostep/97.bmp,55.26236661,97,9
ACPAB/97.bmp,61.32459757,97,10
waternet/98.bmp,62.54614997,98,1
funiegan/98.bmp,51.79635629,98,2
fusion18/98.bmp,57.31348441,98,3
dive/98.bmp,60.61224932,98,4
fusion12/98.bmp,57.18896226,98,5
raw/98.bmp,48.72441204,98,6
HP/98.bmp,56.799447,98,7
IBLA/98.bmp,53.99831365,98,8
twostep/98.bmp,56.93800386,98,9
ACPAB/98.bmp,58.9034033,98,10
waternet/99.bmp,46.92602108,99,1
funiegan/99.bmp,46.42619446,99,2
fusion18/99.bmp,51.50201586,99,3
dive/99.bmp,50.54443876,99,4
fusion12/99.bmp,52.25556917,99,5
raw/99.bmp,48.21845059,99,6
HP/99.bmp,25.09724649,99,7
IBLA/99.bmp,45.7626149,99,8
twostep/99.bmp,55.10261357,99,9
ACPAB/99.bmp,44.00784798,99,10
waternet/100.bmp,57.04371403,100,1
funiegan/100.bmp,60.50068241,100,2
fusion18/100.bmp,62.76836364,100,3
dive/100.bmp,57.59905652,100,4
fusion12/100.bmp,55.12567486,100,5
raw/100.bmp,53.29797872,100,6
HP/100.bmp,53.66848025,100,7
IBLA/100.bmp,48.65263289,100,8
twostep/100.bmp,56.51683665,100,9
ACPAB/100.bmp,69.95728725,100,10
waternet/101.bmp,52.76531804,101,1
funiegan/101.bmp,55.02744284,101,2
fusion18/101.bmp,60.21790708,101,3
dive/101.bmp,55.15867502,101,4
fusion12/101.bmp,50.33039794,101,5
raw/101.bmp,45.57040971,101,6
HP/101.bmp,39.54836127,101,7
IBLA/101.bmp,49.62552842,101,8
twostep/101.bmp,72.69549638,101,9
ACPAB/101.bmp,49.29377207,101,10
waternet/102.bmp,57.45264017,102,1
funiegan/102.bmp,40.99651069,102,2
fusion18/102.bmp,67.69727669,102,3
dive/102.bmp,52.16869376,102,4
fusion12/102.bmp,62.26177612,102,5
raw/102.bmp,39.07371878,102,6
HP/102.bmp,32.2417201,102,7
IBLA/102.bmp,38.4332105,102,8
twostep/102.bmp,28.28534372,102,9
ACPAB/102.bmp,42.90662469,102,10
waternet/103.bmp,63.76606779,103,1
funiegan/103.bmp,64.32807435,103,2
fusion18/103.bmp,57.88872169,103,3
dive/103.bmp,57.50104824,103,4
fusion12/103.bmp,53.48711166,103,5
raw/103.bmp,58.58128185,103,6
HP/103.bmp,54.56491755,103,7
IBLA/103.bmp,34.6869883,103,8
twostep/103.bmp,58.45126952,103,9
ACPAB/103.bmp,53.15901453,103,10
waternet/104.bmp,60.94342111,104,1
funiegan/104.bmp,60.80440072,104,2
fusion18/104.bmp,66.26497642,104,3
dive/104.bmp,63.18513782,104,4
fusion12/104.bmp,74.70242317,104,5
raw/104.bmp,52.6921029,104,6
HP/104.bmp,48.95292812,104,7
IBLA/104.bmp,43.19969628,104,8
twostep/104.bmp,69.62493497,104,9
ACPAB/104.bmp,38.85536763,104,10
waternet/105.bmp,51.7073708,105,1
funiegan/105.bmp,54.75497596,105,2
fusion18/105.bmp,57.47816279,105,3
dive/105.bmp,54.48711593,105,4
fusion12/105.bmp,54.60154149,105,5
raw/105.bmp,47.16176621,105,6
HP/105.bmp,25.38207067,105,7
IBLA/105.bmp,51.87687361,105,8
twostep/105.bmp,58.52604948,105,9
ACPAB/105.bmp,51.43205811,105,10
waternet/106.bmp,46.68284152,106,1
funiegan/106.bmp,56.33683544,106,2
fusion18/106.bmp,54.55768732,106,3
dive/106.bmp,66.59746718,106,4
fusion12/106.bmp,37.22101725,106,5
raw/106.bmp,38.67242834,106,6
HP/106.bmp,53.80313543,106,7
IBLA/106.bmp,29.53268875,106,8
twostep/106.bmp,56.60598311,106,9
ACPAB/106.bmp,60.26020143,106,10
waternet/107.bmp,47.15845114,107,1
funiegan/107.bmp,41.38693332,107,2
fusion18/107.bmp,51.25764433,107,3
dive/107.bmp,59.46613287,107,4
fusion12/107.bmp,45.4523994,107,5
raw/107.bmp,39.24830382,107,6
HP/107.bmp,20.74933954,107,7
IBLA/107.bmp,42.05786451,107,8
twostep/107.bmp,46.16142108,107,9
ACPAB/107.bmp,44.14327189,107,10
waternet/108.bmp,52.71050468,108,1
funiegan/108.bmp,63.16638846,108,2
fusion18/108.bmp,60.15855093,108,3
dive/108.bmp,72.70314943,108,4
fusion12/108.bmp,46.17930834,108,5
raw/108.bmp,32.74817033,108,6
HP/108.bmp,74.80492581,108,7
IBLA/108.bmp,37.78824753,108,8
twostep/108.bmp,60.53825786,108,9
ACPAB/108.bmp,47.04126562,108,10
waternet/109.bmp,49.56938257,109,1
funiegan/109.bmp,50.32496834,109,2
fusion18/109.bmp,55.72017514,109,3
dive/109.bmp,51.16181093,109,4
fusion12/109.bmp,48.25542309,109,5
raw/109.bmp,39.9348243,109,6
HP/109.bmp,20.74933954,109,7
IBLA/109.bmp,43.66698132,109,8
twostep/109.bmp,53.4079129,109,9
ACPAB/109.bmp,32.3054962,109,10
waternet/110.bmp,63.04868909,110,1
funiegan/110.bmp,57.5299172,110,2
fusion18/110.bmp,77.42645611,110,3
dive/110.bmp,65.68787766,110,4
fusion12/110.bmp,46.36551601,110,5
raw/110.bmp,38.27877576,110,6
HP/110.bmp,32.6428957,110,7
IBLA/110.bmp,44.52262976,110,8
twostep/110.bmp,46.26099214,110,9
ACPAB/110.bmp,61.28056629,110,10
waternet/111.bmp,63.20550428,111,1
funiegan/111.bmp,49.36907448,111,2
fusion18/111.bmp,73.60667681,111,3
dive/111.bmp,77.4505832,111,4
fusion12/111.bmp,51.56200344,111,5
raw/111.bmp,34.51118874,111,6
HP/111.bmp,71.68218554,111,7
IBLA/111.bmp,43.3149508,111,8
twostep/111.bmp,61.29452488,111,9
ACPAB/111.bmp,57.86432645,111,10
waternet/112.bmp,49.69897009,112,1
funiegan/112.bmp,53.41754365,112,2
fusion18/112.bmp,57.98618342,112,3
dive/112.bmp,48.24744803,112,4
fusion12/112.bmp,51.4948181,112,5
raw/112.bmp,50.91064729,112,6
HP/112.bmp,22.63491214,112,7
IBLA/112.bmp,51.41312545,112,8
twostep/112.bmp,32.37609033,112,9
ACPAB/112.bmp,52.04513684,112,10
waternet/113.bmp,33.86412582,113,1
funiegan/113.bmp,46.55970342,113,2
fusion18/113.bmp,40.25701795,113,3
dive/113.bmp,45.19591455,113,4
fusion12/113.bmp,27.65510225,113,5
raw/113.bmp,43.16616058,113,6
HP/113.bmp,25.76875015,113,7
IBLA/113.bmp,45.0510514,113,8
twostep/113.bmp,42.03326053,113,9
ACPAB/113.bmp,26.98145087,113,10
waternet/114.bmp,54.68664571,114,1
funiegan/114.bmp,46.2702584,114,2
fusion18/114.bmp,66.71292854,114,3
dive/114.bmp,54.95539075,114,4
fusion12/114.bmp,56.71846695,114,5
raw/114.bmp,47.8830752,114,6
HP/114.bmp,37.74257268,114,7
IBLA/114.bmp,43.1852175,114,8
twostep/114.bmp,58.68570063,114,9
ACPAB/114.bmp,47.25335819,114,10
waternet/115.bmp,60.78536102,115,1
funiegan/115.bmp,59.5218002,115,2
fusion18/115.bmp,62.981884,115,3
dive/115.bmp,67.66798593,115,4
fusion12/115.bmp,61.0391473,115,5
raw/115.bmp,57.41132239,115,6
HP/115.bmp,35.62654477,115,7
IBLA/115.bmp,42.22920515,115,8
twostep/115.bmp,57.19075164,115,9
ACPAB/115.bmp,60.68284775,115,10
waternet/116.bmp,47.78782231,116,1
funiegan/116.bmp,58.49197422,116,2
fusion18/116.bmp,61.06084555,116,3
dive/116.bmp,61.99452325,116,4
fusion12/116.bmp,57.71082556,116,5
raw/116.bmp,48.05822257,116,6
HP/116.bmp,29.01753747,116,7
IBLA/116.bmp,55.05907386,116,8
twostep/116.bmp,39.62371529,116,9
ACPAB/116.bmp,66.89073195,116,10
waternet/117.bmp,55.2404948,117,1
funiegan/117.bmp,37.03789949,117,2
fusion18/117.bmp,57.08285822,117,3
dive/117.bmp,46.03364139,117,4
fusion12/117.bmp,58.08885494,117,5
raw/117.bmp,40.568239,117,6
HP/117.bmp,40.65848086,117,7
IBLA/117.bmp,39.42458378,117,8
twostep/117.bmp,57.50883903,117,9
ACPAB/117.bmp,44.16888661,117,10
waternet/118.bmp,68.79867813,118,1
funiegan/118.bmp,39.79499652,118,2
fusion18/118.bmp,75.67555068,118,3
dive/118.bmp,65.20436973,118,4
fusion12/118.bmp,60.14467669,118,5
raw/118.bmp,43.39139752,118,6
HP/118.bmp,60.44043438,118,7
IBLA/118.bmp,55.12018156,118,8
twostep/118.bmp,66.97795421,118,9
ACPAB/118.bmp,56.12157592,118,10
waternet/119.bmp,47.77844322,119,1
funiegan/119.bmp,62.86321344,119,2
fusion18/119.bmp,65.27403964,119,3
dive/119.bmp,66.63223244,119,4
fusion12/119.bmp,44.3519017,119,5
raw/119.bmp,47.43712013,119,6
HP/119.bmp,30.35679253,119,7
IBLA/119.bmp,52.18891983,119,8
twostep/119.bmp,43.4945689,119,9
ACPAB/119.bmp,78.42058604,119,10
waternet/120.bmp,49.37981139,120,1
funiegan/120.bmp,57.82286962,120,2
fusion18/120.bmp,61.66942208,120,3
dive/120.bmp,47.1347255,120,4
fusion12/120.bmp,53.20559292,120,5
raw/120.bmp,58.92271051,120,6
HP/120.bmp,22.38426944,120,7
IBLA/120.bmp,44.07641728,120,8
twostep/120.bmp,22.74866503,120,9
ACPAB/120.bmp,61.60310358,120,10
waternet/121.bmp,53.41106826,121,1
funiegan/121.bmp,43.2888365,121,2
fusion18/121.bmp,63.24984766,121,3
dive/121.bmp,57.72409599,121,4
fusion12/121.bmp,56.65745597,121,5
raw/121.bmp,42.04667847,121,6
HP/121.bmp,39.26859756,121,7
IBLA/121.bmp,39.086177,121,8
twostep/121.bmp,69.67581529,121,9
ACPAB/121.bmp,38.30117164,121,10
waternet/122.bmp,50.82936688,122,1
funiegan/122.bmp,22.30560023,122,2
fusion18/122.bmp,48.23680067,122,3
dive/122.bmp,55.62958686,122,4
fusion12/122.bmp,53.37657102,122,5
raw/122.bmp,38.41339879,122,6
HP/122.bmp,43.05950948,122,7
IBLA/122.bmp,23.29479515,122,8
twostep/122.bmp,60.96297289,122,9
ACPAB/122.bmp,51.45741971,122,10
waternet/123.bmp,66.51195128,123,1
funiegan/123.bmp,53.45354676,123,2
fusion18/123.bmp,73.55530214,123,3
dive/123.bmp,74.62778367,123,4
fusion12/123.bmp,59.7784275,123,5
raw/123.bmp,47.3634553,123,6
HP/123.bmp,59.31209251,123,7
IBLA/123.bmp,23.29479515,123,8
twostep/123.bmp,71.27613228,123,9
ACPAB/123.bmp,58.87149695,123,10
waternet/124.bmp,51.24814368,124,1
funiegan/124.bmp,66.01087459,124,2
fusion18/124.bmp,59.96854193,124,3
dive/124.bmp,67.85197824,124,4
fusion12/124.bmp,54.27901508,124,5
raw/124.bmp,51.39676764,124,6
HP/124.bmp,27.27334741,124,7
IBLA/124.bmp,60.19854672,124,8
twostep/124.bmp,53.984965,124,9
ACPAB/124.bmp,58.71340263,124,10
waternet/125.bmp,55.40423233,125,1
funiegan/125.bmp,47.43818585,125,2
fusion18/125.bmp,68.28659329,125,3
dive/125.bmp,59.89311325,125,4
fusion12/125.bmp,64.23168376,125,5
raw/125.bmp,43.88245776,125,6
HP/125.bmp,34.80688336,125,7
IBLA/125.bmp,42.77228838,125,8
twostep/125.bmp,61.45239133,125,9
ACPAB/125.bmp,31.14601225,125,10
waternet/126.bmp,56.69538494,126,1
funiegan/126.bmp,46.62400602,126,2
fusion18/126.bmp,69.68732849,126,3
dive/126.bmp,65.08949828,126,4
fusion12/126.bmp,65.43415659,126,5
raw/126.bmp,45.01828614,126,6
HP/126.bmp,52.89099606,126,7
IBLA/126.bmp,51.22958529,126,8
twostep/126.bmp,75.45371455,126,9
ACPAB/126.bmp,39.39543525,126,10
waternet/127.bmp,55.25022071,127,1
funiegan/127.bmp,57.01272094,127,2
fusion18/127.bmp,60.54682978,127,3
dive/127.bmp,48.80298168,127,4
fusion12/127.bmp,29.40974595,127,5
raw/127.bmp,55.17744388,127,6
HP/127.bmp,20.50122018,127,7
IBLA/127.bmp,37.18181361,127,8
twostep/127.bmp,52.4436924,127,9
ACPAB/127.bmp,38.27270122,127,10
waternet/128.bmp,70.34174967,128,1
funiegan/128.bmp,58.67162066,128,2
fusion18/128.bmp,71.46745904,128,3
dive/128.bmp,66.47949884,128,4
fusion12/128.bmp,65.98489501,128,5
raw/128.bmp,51.2679864,128,6
HP/128.bmp,68.3810751,128,7
IBLA/128.bmp,61.07077416,128,8
twostep/128.bmp,75.51231207,128,9
ACPAB/128.bmp,38.83064026,128,10
waternet/129.bmp,54.58584479,129,1
funiegan/129.bmp,59.29980028,129,2
fusion18/129.bmp,55.68744942,129,3
dive/129.bmp,54.98767204,129,4
fusion12/129.bmp,64.89514161,129,5
raw/129.bmp,52.03851159,129,6
HP/129.bmp,41.80708355,129,7
IBLA/129.bmp,46.90864825,129,8
twostep/129.bmp,63.20551334,129,9
ACPAB/129.bmp,30.64630162,129,10
waternet/130.bmp,51.35369634,130,1
funiegan/130.bmp,64.35390564,130,2
fusion18/130.bmp,52.85844067,130,3
dive/130.bmp,63.15718556,130,4
fusion12/130.bmp,46.84852733,130,5
raw/130.bmp,47.65273153,130,6
HP/130.bmp,58.12118743,130,7
IBLA/130.bmp,58.8990744,130,8
twostep/130.bmp,62.4075258,130,9
ACPAB/130.bmp,53.59711658,130,10
waternet/131.bmp,56.03305626,131,1
funiegan/131.bmp,57.67352092,131,2
fusion18/131.bmp,61.38901801,131,3
dive/131.bmp,50.20855812,131,4
fusion12/131.bmp,57.79777952,131,5
raw/131.bmp,56.51435356,131,6
HP/131.bmp,51.74260566,131,7
IBLA/131.bmp,54.09796898,131,8
twostep/131.bmp,46.72156998,131,9
ACPAB/131.bmp,74.99853329,131,10
waternet/132.bmp,59.38244977,132,1
funiegan/132.bmp,50.94574785,132,2
fusion18/132.bmp,71.63424086,132,3
dive/132.bmp,59.8948642,132,4
fusion12/132.bmp,64.40307037,132,5
raw/132.bmp,43.42482795,132,6
HP/132.bmp,51.60824045,132,7
IBLA/132.bmp,49.62567829,132,8
twostep/132.bmp,64.97859609,132,9
ACPAB/132.bmp,52.45039792,132,10
waternet/133.bmp,57.50392171,133,1
funiegan/133.bmp,45.49456991,133,2
fusion18/133.bmp,60.30523979,133,3
dive/133.bmp,56.17605669,133,4
fusion12/133.bmp,64.7230822,133,5
raw/133.bmp,44.66934296,133,6
HP/133.bmp,26.85112163,133,7
IBLA/133.bmp,32.10492828,133,8
twostep/133.bmp,58.07663854,133,9
ACPAB/133.bmp,32.86627326,133,10
waternet/134.bmp,63.0546145,134,1
funiegan/134.bmp,48.02524172,134,2
fusion18/134.bmp,73.87467922,134,3
dive/134.bmp,69.47891992,134,4
fusion12/134.bmp,63.74023317,134,5
raw/134.bmp,46.63170657,134,6
HP/134.bmp,55.1833174,134,7
IBLA/134.bmp,39.75674921,134,8
twostep/134.bmp,73.31250617,134,9
ACPAB/134.bmp,41.06040544,134,10
waternet/135.bmp,64.08735951,135,1
funiegan/135.bmp,76.43531985,135,2
fusion18/135.bmp,79.55478968,135,3
dive/135.bmp,64.94980643,135,4
fusion12/135.bmp,51.31111458,135,5
raw/135.bmp,44.27605787,135,6
HP/135.bmp,61.06718508,135,7
IBLA/135.bmp,45.36059921,135,8
twostep/135.bmp,72.73324087,135,9
ACPAB/135.bmp,74.77002159,135,10
waternet/136.bmp,56.99797769,136,1
funiegan/136.bmp,46.9774286,136,2
fusion18/136.bmp,64.12108729,136,3
dive/136.bmp,64.5885535,136,4
fusion12/136.bmp,65.28473498,136,5
raw/136.bmp,45.80021931,136,6
HP/136.bmp,46.52328395,136,7
IBLA/136.bmp,46.40766979,136,8
twostep/136.bmp,67.69724165,136,9
ACPAB/136.bmp,38.52439292,136,10
waternet/137.bmp,55.43980345,137,1
funiegan/137.bmp,46.98028694,137,2
fusion18/137.bmp,56.38331995,137,3
dive/137.bmp,56.18077406,137,4
fusion12/137.bmp,63.87737379,137,5
raw/137.bmp,52.22523138,137,6
HP/137.bmp,25.7524745,137,7
IBLA/137.bmp,38.15193408,137,8
twostep/137.bmp,60.416877,137,9
ACPAB/137.bmp,21.50049945,137,10
waternet/138.bmp,56.63912549,138,1
funiegan/138.bmp,41.35173143,138,2
fusion18/138.bmp,55.42039628,138,3
dive/138.bmp,57.53336872,138,4
fusion12/138.bmp,50.94629695,138,5
raw/138.bmp,44.23811391,138,6
HP/138.bmp,61.15330193,138,7
IBLA/138.bmp,22.4298291,138,8
